Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.166,0.75,0.048,0.015,0.003,0.001,0.017,0.798,0.036,0.762,0.834,0.957,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.128,0.809,0.04,0.009,0.003,0.001,0.01,0.849,0.023,0.826,0.872,0.974,Curiosidad
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.286,0.62,0.067,0.011,0.005,0.001,0.011,0.687,0.027,0.66,0.714,0.962,Curiosidad
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.52,0.295,0.139,0.02,0.007,0.002,0.015,0.434,0.045,0.389,0.48,0.906,Embobamiento
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.616,0.078,0.24,0.036,0.008,0.004,0.018,0.319,0.066,0.253,0.384,0.829,Embobamiento
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.527,0.026,0.361,0.06,0.006,0.004,0.016,0.387,0.086,0.301,0.473,0.818,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.419,0.029,0.447,0.079,0.005,0.005,0.016,0.475,0.106,0.37,0.581,0.818,Agrado
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.469,0.034,0.386,0.07,0.006,0.005,0.029,0.42,0.111,0.309,0.531,0.791,Extraneza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.64,0.05,0.203,0.037,0.008,0.005,0.057,0.253,0.107,0.147,0.36,0.704,Optimismo
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.713,0.1,0.069,0.018,0.009,0.004,0.087,0.169,0.118,0.051,0.287,0.588,Confianza
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.561,0.234,0.055,0.038,0.011,0.006,0.095,0.289,0.151,0.138,0.439,0.657,Deleite
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.286,0.405,0.12,0.093,0.011,0.014,0.071,0.525,0.189,0.336,0.714,0.736,Admiracion
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.09,0.503,0.201,0.135,0.011,0.023,0.037,0.704,0.206,0.498,0.91,0.773,Optimismo
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.03,0.548,0.239,0.132,0.01,0.023,0.018,0.787,0.183,0.604,0.97,0.812,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.128,08:08.5,0.026,0.642,0.203,0.096,0.008,0.016,0.009,0.845,0.129,0.716,0.974,0.867,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.144,08:09.5,0.021,0.799,0.113,0.051,0.004,0.007,0.005,0.911,0.068,0.843,0.979,0.931,Regocijo
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.144,08:09.5,0.036,0.902,0.037,0.017,0.002,0.002,0.004,0.939,0.026,0.913,0.964,0.973,Alegria
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.144,08:09.5,0.125,0.832,0.02,0.009,0.002,0.001,0.01,0.852,0.023,0.829,0.875,0.974,Regocijo
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.144,08:09.5,0.27,0.653,0.03,0.015,0.005,0.003,0.025,0.683,0.047,0.636,0.73,0.936,Regocijo
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions.",8.04,8.49,8.144,08:09.5,0.397,0.496,0.035,0.019,0.007,0.005,0.041,0.53,0.072,0.458,0.603,0.88,Alegria
