Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420168,0.685,0.243,0.01,0.003,0.005,0.012,0.043,0.252,0.062,0.19,0.315,0.802,Disfrute
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420201,0.698,0.229,0.01,0.003,0.005,0.012,0.044,0.239,0.063,0.176,0.302,0.791,Agrado
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420235,0.709,0.22,0.009,0.002,0.004,0.011,0.045,0.229,0.062,0.167,0.291,0.787,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420269,0.701,0.232,0.007,0.002,0.004,0.009,0.045,0.239,0.06,0.179,0.299,0.798,Agrado
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420302,0.655,0.283,0.007,0.002,0.004,0.009,0.041,0.289,0.055,0.234,0.345,0.839,Agrado
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420336,0.621,0.318,0.009,0.002,0.004,0.009,0.036,0.327,0.052,0.275,0.379,0.863,Agrado
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420369,0.658,0.274,0.011,0.003,0.004,0.011,0.038,0.286,0.056,0.23,0.342,0.836,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420403,0.705,0.223,0.013,0.003,0.004,0.011,0.041,0.236,0.059,0.176,0.295,0.799,Disfrute
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420437,0.682,0.251,0.011,0.003,0.004,0.01,0.038,0.263,0.055,0.208,0.318,0.827,Disfrute
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420470,0.635,0.308,0.008,0.002,0.004,0.009,0.034,0.316,0.049,0.267,0.365,0.865,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420504,0.614,0.333,0.005,0.001,0.004,0.008,0.034,0.338,0.048,0.289,0.386,0.875,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420537,0.605,0.343,0.004,0.001,0.005,0.009,0.033,0.347,0.048,0.299,0.395,0.878,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420571,0.643,0.299,0.005,0.002,0.005,0.013,0.033,0.304,0.052,0.252,0.357,0.854,Agrado
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420605,0.757,0.174,0.007,0.002,0.006,0.018,0.037,0.181,0.062,0.12,0.243,0.746,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420638,0.844,0.083,0.009,0.002,0.005,0.019,0.039,0.092,0.065,0.027,0.156,0.587,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420672,0.856,0.075,0.008,0.001,0.005,0.018,0.037,0.083,0.061,0.022,0.144,0.578,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420706,0.857,0.078,0.007,0.001,0.004,0.017,0.036,0.085,0.058,0.026,0.143,0.592,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420739,0.864,0.07,0.007,0.001,0.004,0.016,0.039,0.076,0.059,0.017,0.136,0.563,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420773,0.869,0.064,0.007,0.001,0.004,0.014,0.041,0.071,0.06,0.011,0.131,0.54,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420806,0.883,0.057,0.005,0.001,0.003,0.013,0.037,0.062,0.055,0.007,0.117,0.532,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420840,0.901,0.047,0.005,0.001,0.003,0.012,0.031,0.052,0.048,0.004,0.099,0.521,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420874,0.908,0.04,0.005,0.001,0.004,0.013,0.029,0.046,0.046,0,0.092,0.499,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420907,0.904,0.045,0.004,0.001,0.004,0.015,0.027,0.049,0.047,0.002,0.096,0.511,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420941,0.893,0.056,0.003,0.001,0.004,0.018,0.026,0.059,0.049,0.01,0.107,0.546,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.272,00:07:17.420975,0.883,0.06,0.004,0.001,0.004,0.019,0.03,0.064,0.053,0.011,0.117,0.546,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420008,0.875,0.061,0.006,0.001,0.004,0.017,0.035,0.067,0.058,0.009,0.125,0.537,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420042,0.87,0.07,0.006,0.002,0.004,0.015,0.034,0.075,0.055,0.02,0.13,0.577,
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420075,0.87,0.08,0.004,0.001,0.004,0.013,0.028,0.084,0.046,0.038,0.13,0.645,Agrado
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420109,0.872,0.084,0.004,0.001,0.003,0.011,0.025,0.088,0.04,0.047,0.128,0.685,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420143,0.851,0.106,0.005,0.001,0.003,0.009,0.025,0.111,0.038,0.074,0.149,0.746,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420176,0.759,0.203,0.006,0.001,0.003,0.007,0.021,0.209,0.032,0.177,0.241,0.867,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420210,0.578,0.393,0.006,0.001,0.002,0.005,0.015,0.398,0.023,0.375,0.422,0.945,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420244,0.397,0.578,0.003,0,0.002,0.004,0.015,0.581,0.021,0.56,0.603,0.965,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420277,0.307,0.658,0.002,0,0.002,0.004,0.027,0.66,0.033,0.626,0.693,0.952,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420311,0.255,0.7,0.001,0,0.002,0.004,0.036,0.702,0.043,0.658,0.745,0.942,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420344,0.184,0.777,0.001,0,0.002,0.003,0.032,0.779,0.037,0.741,0.816,0.954,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420378,0.165,0.803,0.002,0,0.002,0.003,0.024,0.805,0.03,0.775,0.835,0.964,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420412,0.243,0.728,0.002,0.001,0.003,0.004,0.019,0.73,0.027,0.703,0.757,0.965,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420445,0.344,0.633,0.003,0,0.002,0.004,0.014,0.636,0.02,0.616,0.656,0.969,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420479,0.405,0.576,0.005,0.001,0.001,0.003,0.009,0.581,0.014,0.567,0.595,0.976,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420513,0.427,0.551,0.009,0.001,0.001,0.003,0.008,0.56,0.014,0.546,0.573,0.976,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420546,0.415,0.561,0.01,0.001,0.001,0.003,0.009,0.571,0.014,0.557,0.585,0.976,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420580,0.387,0.591,0.008,0.001,0.001,0.003,0.009,0.599,0.013,0.586,0.613,0.978,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420613,0.382,0.599,0.006,0.001,0.001,0.003,0.008,0.605,0.013,0.592,0.618,0.979,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420647,0.392,0.591,0.005,0.001,0.001,0.003,0.007,0.596,0.012,0.584,0.608,0.98,Optimismo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420681,0.35,0.636,0.005,0.001,0.001,0.003,0.006,0.64,0.01,0.63,0.65,0.985,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420714,0.268,0.72,0.003,0,0.001,0.002,0.004,0.724,0.008,0.716,0.732,0.989,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420748,0.273,0.715,0.003,0,0.001,0.003,0.004,0.718,0.009,0.709,0.727,0.987,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420781,0.401,0.58,0.005,0.001,0.001,0.006,0.006,0.585,0.014,0.571,0.599,0.976,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420815,0.535,0.438,0.007,0.001,0.002,0.009,0.008,0.445,0.02,0.425,0.465,0.957,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420849,0.587,0.379,0.01,0.001,0.003,0.01,0.01,0.389,0.024,0.365,0.413,0.942,Alegria
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420882,0.571,0.396,0.01,0.001,0.003,0.008,0.01,0.406,0.023,0.383,0.429,0.947,Disfrute
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420916,0.536,0.438,0.008,0.001,0.002,0.006,0.008,0.446,0.017,0.429,0.464,0.963,Regocijo
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420950,0.543,0.436,0.007,0.001,0.002,0.005,0.006,0.444,0.013,0.43,0.457,0.971,Disfrute
"23. Whether or not someone cared for someone weak or vulnerable",7.25,7.30,7.288,00:07:18.420983,0.59,0.387,0.009,0.001,0.002,0.005,0.006,0.396,0.014,0.383,0.41,0.967,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420025,0.749,0.151,0.027,0.004,0.005,0.037,0.026,0.179,0.072,0.106,0.251,0.711,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420059,0.73,0.153,0.027,0.004,0.008,0.052,0.027,0.179,0.09,0.089,0.27,0.665,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420093,0.747,0.111,0.027,0.005,0.01,0.07,0.031,0.138,0.115,0.023,0.253,0.546,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420126,0.749,0.097,0.032,0.007,0.008,0.072,0.035,0.129,0.121,0.008,0.251,0.516,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420160,0.73,0.119,0.035,0.008,0.006,0.064,0.038,0.154,0.116,0.037,0.27,0.569,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420194,0.723,0.139,0.032,0.008,0.005,0.057,0.036,0.171,0.106,0.064,0.277,0.617,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420227,0.725,0.16,0.029,0.006,0.005,0.044,0.032,0.188,0.086,0.102,0.275,0.686,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420261,0.713,0.189,0.029,0.005,0.005,0.03,0.029,0.218,0.069,0.149,0.287,0.76,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420294,0.701,0.204,0.033,0.005,0.005,0.024,0.029,0.237,0.063,0.174,0.299,0.791,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420328,0.708,0.19,0.034,0.005,0.006,0.026,0.032,0.224,0.069,0.155,0.292,0.765,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420362,0.721,0.147,0.027,0.004,0.012,0.035,0.053,0.174,0.105,0.069,0.279,0.623,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420395,0.705,0.088,0.017,0.003,0.021,0.045,0.12,0.105,0.189,-0.084,0.295,0.358,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420429,0.651,0.05,0.011,0.003,0.028,0.046,0.212,0.06,0.288,-0.228,0.349,0.173,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420462,0.599,0.047,0.007,0.003,0.035,0.042,0.268,0.054,0.347,-0.293,0.401,0.135,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420496,0.592,0.056,0.005,0.003,0.039,0.04,0.265,0.061,0.346,-0.285,0.408,0.15,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420530,0.633,0.055,0.005,0.003,0.034,0.04,0.228,0.061,0.306,-0.245,0.367,0.166,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420563,0.691,0.044,0.007,0.003,0.026,0.047,0.183,0.051,0.258,-0.207,0.309,0.165,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420597,0.732,0.04,0.007,0.002,0.02,0.054,0.145,0.046,0.222,-0.175,0.268,0.173,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420631,0.713,0.096,0.005,0.002,0.018,0.054,0.111,0.101,0.185,-0.084,0.287,0.353,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420664,0.611,0.253,0.003,0.001,0.016,0.045,0.07,0.256,0.133,0.123,0.389,0.658,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420698,0.495,0.427,0.002,0.001,0.011,0.028,0.036,0.428,0.076,0.352,0.505,0.849,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420731,0.479,0.477,0.001,0.001,0.007,0.012,0.024,0.479,0.043,0.436,0.521,0.918,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420765,0.59,0.371,0.002,0.001,0.004,0.006,0.027,0.372,0.038,0.334,0.41,0.907,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420799,0.738,0.21,0.003,0.001,0.003,0.005,0.041,0.213,0.05,0.163,0.262,0.81,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420832,0.813,0.113,0.005,0.002,0.004,0.006,0.058,0.118,0.069,0.049,0.187,0.63,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420866,0.815,0.094,0.006,0.002,0.005,0.01,0.069,0.1,0.085,0.015,0.185,0.539,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420900,0.797,0.11,0.007,0.003,0.005,0.011,0.068,0.117,0.086,0.03,0.203,0.574,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420933,0.769,0.152,0.006,0.002,0.004,0.007,0.059,0.158,0.073,0.085,0.231,0.684,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.32,00:07:20.420967,0.733,0.204,0.004,0.002,0.003,0.004,0.05,0.208,0.059,0.149,0.267,0.779,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420000,0.717,0.225,0.003,0.001,0.003,0.003,0.047,0.228,0.055,0.173,0.283,0.805,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420034,0.744,0.195,0.004,0.001,0.004,0.004,0.047,0.199,0.057,0.142,0.256,0.777,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420068,0.793,0.148,0.004,0.001,0.004,0.006,0.043,0.152,0.055,0.097,0.207,0.734,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420101,0.805,0.138,0.003,0.001,0.005,0.011,0.037,0.141,0.054,0.087,0.195,0.724,Intranquilidad
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420135,0.746,0.18,0.002,0.001,0.008,0.015,0.048,0.183,0.071,0.111,0.254,0.719,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420169,0.648,0.248,0.003,0.002,0.009,0.016,0.074,0.251,0.101,0.151,0.352,0.714,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420202,0.574,0.308,0.006,0.002,0.008,0.013,0.089,0.313,0.113,0.2,0.426,0.735,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420236,0.562,0.329,0.006,0.002,0.006,0.011,0.083,0.336,0.102,0.234,0.438,0.767,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420269,0.579,0.333,0.006,0.002,0.004,0.011,0.065,0.339,0.083,0.256,0.421,0.804,Agrado
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420303,0.586,0.342,0.004,0.002,0.005,0.015,0.047,0.346,0.068,0.278,0.414,0.836,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420337,0.607,0.321,0.004,0.001,0.007,0.024,0.035,0.325,0.068,0.257,0.393,0.827,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420370,0.619,0.31,0.003,0.001,0.008,0.029,0.03,0.313,0.068,0.246,0.381,0.822,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420404,0.565,0.383,0.003,0.001,0.005,0.02,0.023,0.386,0.049,0.338,0.435,0.888,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420438,0.496,0.469,0.005,0.001,0.003,0.009,0.017,0.475,0.029,0.445,0.504,0.942,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420471,0.497,0.466,0.006,0.001,0.002,0.008,0.019,0.472,0.03,0.442,0.503,0.94,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420505,0.565,0.388,0.006,0.001,0.004,0.012,0.024,0.395,0.041,0.354,0.435,0.907,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420538,0.642,0.308,0.005,0.001,0.004,0.014,0.026,0.313,0.045,0.268,0.358,0.874,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420572,0.673,0.277,0.005,0.001,0.004,0.014,0.026,0.282,0.045,0.237,0.327,0.862,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420606,0.629,0.321,0.005,0.001,0.004,0.013,0.027,0.326,0.045,0.282,0.371,0.88,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420639,0.561,0.392,0.005,0.001,0.003,0.012,0.026,0.397,0.043,0.354,0.439,0.903,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420673,0.542,0.411,0.005,0.001,0.003,0.013,0.025,0.417,0.042,0.375,0.458,0.909,Disfrute
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420706,0.561,0.387,0.006,0.001,0.004,0.016,0.024,0.394,0.045,0.349,0.439,0.897,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420740,0.588,0.356,0.006,0.001,0.004,0.019,0.026,0.362,0.05,0.312,0.412,0.879,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420774,0.615,0.327,0.005,0.001,0.004,0.019,0.028,0.333,0.053,0.28,0.385,0.863,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420807,0.612,0.334,0.005,0.001,0.004,0.015,0.03,0.339,0.05,0.289,0.388,0.872,
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420841,0.571,0.366,0.004,0.001,0.003,0.009,0.045,0.371,0.059,0.312,0.429,0.863,Intranquilidad
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420875,0.539,0.35,0.003,0.001,0.004,0.01,0.092,0.354,0.107,0.246,0.461,0.767,Intranquilidad
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420908,0.563,0.27,0.003,0.002,0.006,0.015,0.142,0.273,0.164,0.108,0.437,0.624,Regocijo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420942,0.613,0.209,0.003,0.002,0.006,0.018,0.149,0.212,0.175,0.037,0.387,0.548,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.336,00:07:21.420975,0.606,0.246,0.003,0.002,0.006,0.016,0.122,0.249,0.145,0.104,0.394,0.632,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420009,0.537,0.361,0.003,0.001,0.004,0.013,0.081,0.364,0.099,0.265,0.463,0.786,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420043,0.468,0.475,0.003,0.001,0.003,0.008,0.042,0.478,0.054,0.424,0.532,0.898,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420076,0.416,0.547,0.005,0.001,0.002,0.006,0.023,0.552,0.032,0.519,0.584,0.945,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420110,0.366,0.597,0.007,0.002,0.002,0.006,0.021,0.604,0.03,0.573,0.634,0.952,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420144,0.327,0.637,0.007,0.002,0.002,0.006,0.02,0.643,0.03,0.613,0.673,0.956,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420177,0.309,0.656,0.006,0.001,0.002,0.006,0.02,0.662,0.029,0.633,0.691,0.958,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420211,0.306,0.66,0.006,0.001,0.002,0.006,0.019,0.665,0.029,0.637,0.694,0.959,Optimismo
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420244,0.305,0.664,0.006,0.001,0.002,0.005,0.017,0.671,0.025,0.646,0.695,0.965,Alegria
"24. Whether or not someone acted unfairly ",7.32,7.36,7.352,00:07:22.420278,0.295,0.677,0.007,0.001,0.002,0.004,0.014,0.683,0.021,0.662,0.705,0.97,Alegria
