Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300753,0.942,0.025,0.012,0.003,0.003,0.005,0.01,0.037,0.021,0.015,0.058,0.632,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300787,0.935,0.031,0.013,0.003,0.003,0.006,0.009,0.044,0.022,0.022,0.065,0.669,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300820,0.93,0.038,0.013,0.004,0.003,0.006,0.007,0.051,0.019,0.032,0.07,0.727,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300854,0.927,0.043,0.013,0.003,0.002,0.005,0.005,0.056,0.016,0.04,0.073,0.778,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300888,0.927,0.046,0.013,0.003,0.002,0.004,0.004,0.059,0.014,0.045,0.073,0.81,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300921,0.923,0.05,0.014,0.003,0.002,0.004,0.004,0.064,0.013,0.051,0.077,0.835,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300955,0.914,0.059,0.015,0.003,0.002,0.003,0.005,0.073,0.013,0.061,0.086,0.853,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.72,00:05:45.300989,0.903,0.067,0.016,0.003,0.002,0.003,0.005,0.084,0.013,0.07,0.097,0.863,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300022,0.899,0.071,0.016,0.003,0.002,0.003,0.005,0.087,0.013,0.074,0.101,0.866,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300056,0.915,0.06,0.013,0.003,0.002,0.003,0.005,0.072,0.013,0.06,0.085,0.852,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300089,0.942,0.039,0.007,0.002,0.002,0.002,0.005,0.046,0.012,0.034,0.058,0.794,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300123,0.96,0.024,0.003,0.001,0.003,0.002,0.007,0.027,0.013,0.014,0.04,0.679,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300157,0.965,0.018,0.003,0.001,0.003,0.002,0.008,0.02,0.015,0.006,0.035,0.583,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300190,0.965,0.017,0.003,0.001,0.003,0.002,0.009,0.019,0.015,0.004,0.035,0.558,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300224,0.965,0.019,0.003,0.001,0.003,0.002,0.008,0.022,0.014,0.008,0.035,0.613,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300258,0.962,0.024,0.002,0.001,0.002,0.001,0.006,0.027,0.011,0.016,0.038,0.713,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300291,0.956,0.032,0.003,0.001,0.002,0.001,0.006,0.034,0.01,0.024,0.044,0.778,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300325,0.948,0.038,0.003,0.001,0.003,0.001,0.006,0.041,0.011,0.031,0.052,0.793,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300358,0.942,0.042,0.004,0.001,0.003,0.002,0.006,0.046,0.012,0.034,0.058,0.794,
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views) Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",5.42,6.25,5.736,00:05:46.300392,0.946,0.038,0.004,0.001,0.003,0.002,0.007,0.042,0.012,0.03,0.054,0.775,
