Question,start_t,end_t,rangeX,TimeStamp,Neutrality,Happy,Surprise,Fear,Disgust,Anger,Sadness,Positive_Sentiment,Negative_Sentiment,Experience,Activation,Emotional_Score,Subemotion
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540232,0.002,0.996,0.002,0,0,0,0,0.998,0.001,0.997,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540266,0.002,0.996,0.002,0,0,0,0,0.998,0.001,0.997,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540299,0.002,0.995,0.002,0,0,0,0,0.997,0.001,0.997,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540332,0.002,0.996,0.002,0,0,0,0,0.997,0.001,0.996,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540366,0.002,0.996,0.002,0,0,0,0,0.998,0.001,0.997,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540399,0.001,0.997,0.001,0,0,0,0,0.998,0.001,0.997,0.999,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540432,0.002,0.997,0.001,0,0,0,0,0.998,0.001,0.997,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540466,0.002,0.996,0.001,0,0,0,0,0.997,0.001,0.996,0.998,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540499,0.003,0.995,0.001,0,0,0,0.001,0.996,0.001,0.995,0.997,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540532,0.003,0.995,0.001,0,0,0,0.001,0.996,0.001,0.995,0.997,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540566,0.004,0.994,0.001,0,0,0,0.001,0.995,0.001,0.993,0.996,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540599,0.004,0.993,0.001,0,0,0,0.001,0.994,0.002,0.993,0.996,0.998,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540632,0.004,0.994,0.001,0,0,0,0.001,0.995,0.001,0.993,0.996,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540666,0.004,0.994,0.001,0,0,0,0.001,0.995,0.001,0.994,0.996,0.999,Extasis
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540699,0.004,0.995,0.001,0,0,0,0.001,0.995,0.001,0.994,0.996,0.999,Alegria
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540732,0.019,0.975,0.001,0,0.001,0.002,0.002,0.976,0.005,0.971,0.981,0.995,Alegria
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540766,0.086,0.889,0.002,0.001,0.002,0.008,0.012,0.891,0.023,0.867,0.914,0.975,Alegria
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540799,0.197,0.743,0.003,0.003,0.005,0.018,0.031,0.747,0.056,0.69,0.803,0.93,Alegria
"Q13: Thank you for your answers. Now, you can release those opinions, and return to the ones you hold. Moving on, could you tell me a little about your family? What are you parents like? Do you have any siblings? (reverting lens to personal views)Q: We would now like to ask you to answer the moral foundations questionnaire again, now how you actually feel about the questions. ",9.35,10.50,9.896,00:09:56.540832,0.279,0.632,0.005,0.006,0.006,0.025,0.048,0.636,0.084,0.552,0.721,0.883,Optimismo
